"Ch1","Ch2","Ch3","Ch4"
0.284363954004766,0.202845167206056,0.327454306197722,0.185336572591457
0.233112166453795,0.237974517451832,0.103401062142553,0.42551225395182
0.282476308032315,0.240890409928321,0.194783018809567,0.281850263229797
0.428364028114809,0.177624035231686,0.082958995736988,0.311052940916517
0.381355374544567,0.159938523728423,0.262827422106287,0.195878679620722
0.595459527011288,0.123320423441618,0.0623288075786693,0.218891241968424
0.30691778538278,0.378075712888398,0.0420595861882694,0.272946915540553
0.403643550379538,0.116363489536946,0.101546137723917,0.378446822359599
0.109778151997156,0.454756607528042,0.100514120095931,0.33495112037887
0.203481186944618,0.251419172467833,0.170747853086106,0.374351787501444
0.175739695886865,0.22192382983429,0.246739361913978,0.355597112364866
0.114812662104209,0.0894780185984957,0.549665816530731,0.246043502766564
0.110248619727539,0.128486996734764,0.418103671606477,0.34316071193122
0.118883439746891,0.31805915081296,0.122613623810579,0.440443785629569
0.283227313626076,0.320797393947779,0.0789666645598496,0.317008627866295
0.19709125988253,0.120783091775415,0.217532813664988,0.464592834677068
0.15913413124655,0.317626636780072,0.0950743073545466,0.428164924618831
0.173633415839009,0.500106512360535,0.0443016541941573,0.281958417606298
0.0990981698908917,0.358885072907615,0.323356341065376,0.218660416136117
0.370042508350926,0.373332851763004,0.0527807240013226,0.203843915884748
0.538094520898636,0.0953709695622706,0.085285818683873,0.281248690855221
0.062738439667776,0.268450913136087,0.313553255234597,0.35525739196154
0.142344146726349,0.427043838809359,0.274818052501456,0.155793961962836
0.0798860638123563,0.444694399589044,0.169451732187193,0.305967804411407
0.243822146458336,0.0977107653918358,0.385417399361509,0.273049688788319
0.0947847797919655,0.228745666208982,0.451534225211007,0.224935328788046
0.238966912874195,0.12444557381794,0.42416911079143,0.212418402516435
0.143624496454885,0.129798936144928,0.364923581778132,0.361652985622054
0.0694853073519288,0.45326350203425,0.163424057870571,0.31382713274325
0.487851092997453,0.15751981278833,0.0924689318209017,0.262160162393316
0.129705009321273,0.206992969156437,0.373861339499946,0.289440682022344
0.1236126922115,0.27763398468564,0.113815458486848,0.484937864616011
0.198583668949418,0.158278616113619,0.246493136256086,0.396644578680877
0.224972471275984,0.118085516118806,0.291973287387024,0.364968725218187
0.26770059448296,0.391320092039854,0.0696225034699902,0.271356810007196
0.405446492674346,0.196455450763745,0.0899741134319699,0.308123943129939
0.333350866336655,0.0652278425117899,0.258543905153751,0.342877385997804
0.237677624558098,0.415224542621342,0.0873449851027642,0.259752847717796
0.124384591794908,0.178182153301304,0.378008414769984,0.319424840133804
0.279057565348398,0.0888941772771644,0.0931039725550644,0.538944284819374
0.131327043700192,0.125673968854933,0.253713777978689,0.489285209466185
0.466336978078989,0.0876044934548789,0.132558610981844,0.313499917484287
0.410277202779985,0.140007748771611,0.0833876368626925,0.366327411585712
0.0876621923257465,0.117497664467102,0.52266051879284,0.272179624414311
0.0787959425796664,0.179332186784458,0.342820927023507,0.399050943612368
0.216218919223016,0.126675924961305,0.230420989950594,0.426684165865084
0.303826289046084,0.416540933270598,0.105549156744798,0.17408362093852
0.108118926020251,0.519955297430821,0.0700291562431227,0.301896620305805
0.0819104106139082,0.361036154207089,0.396421090581289,0.160632344597713
0.0836016434665229,0.531674214956691,0.06174513994341,0.322979001633376
0.327618052182887,0.11240351035728,0.315056783118253,0.244921654341581
0.090115324413514,0.504700679592989,0.1079285916111,0.297255404382397
0.275491162562935,0.0793111006742064,0.3048035303138,0.340394206449059
0.525100431136419,0.144341743954618,0.102493067567701,0.228064757341262
0.0805513228410262,0.299628448596426,0.283841366237369,0.335978862325179
0.212522165371605,0.186640999266273,0.100092524373871,0.500744310988251
0.0684669758065825,0.394320404655682,0.163917290523796,0.37329532901394
0.133913303935538,0.105410792920523,0.272416219781037,0.488259683362902
0.407520208030753,0.310816148842343,0.0582588622833926,0.223404780843511
0.0858287050336718,0.172992942009163,0.262942735201866,0.478235617755299
0.224517238925611,0.217433261593669,0.306916602955405,0.251132896525315
0.13114839765973,0.208554461998344,0.329847241224408,0.330449899117518
0.187510008018018,0.161760014964916,0.1067642538807,0.543965723136365
0.146911681214686,0.373251129064108,0.208201605802884,0.271635583918322
0.178883563684818,0.109856335426851,0.370219200073573,0.341040900814758
0.130819486473221,0.159303362425939,0.181206422694003,0.528670728406837
0.496609844308064,0.0936447795908832,0.129584946271619,0.280160429829434
0.358560481032058,0.287126765133236,0.147479102476904,0.206833651357801
0.0439704561353287,0.49347702036992,0.23079003600251,0.231762487492241
