"","Ch1","Ch2","Ch3","Ch4"
"1",0.871282632361847,0.0661734405451891,0.0167081814035821,0.0458357456893822
"2",0.266158542666507,0.375669032152956,0.032348897389189,0.325823527791349
"3",0.184099733321608,0.362455486310255,0.182492372240597,0.27095240812754
"4",0.162097755744963,0.230260059509423,0.183893976044968,0.423748208700646
"5",0.290979645518996,0.284428569412211,0.0758088544389029,0.348782930629889
"6",0.144762505374092,0.487484216883853,0.278596268614105,0.0891570091279509
"7",0.738282043227626,0.203004654228743,0.0276915078023714,0.0310217947412599
"8",0.750328374000584,0.120668702092931,0.0476751426678455,0.0813277812386392
"9",0.13585703932201,0.353276912771049,0.433180048517835,0.0776859993891059
"10",0.591041829423717,0.161920859661837,0.0989595293218938,0.148077781592552
"11",0.328607405654762,0.553488396491591,0.0563840675723566,0.06152013028129
"12",0.0910158101115855,0.130500486281214,0.0751307618969935,0.703352941710207
"13",0.0513957076301742,0.0738626857656585,0.151688336014419,0.723053270589748
"14",0.0297753767903436,0.638157819310891,0.0568817142798937,0.275185089618872
"15",0.0929581654238366,0.378295135107623,0.393303616713735,0.135443082754805
"16",0.351137966580063,0.102892554189554,0.312891862184979,0.233077617045405
"17",0.0133631777827663,0.747773758593971,0.0709786516823517,0.167884411940911
"18",0.147101479609333,0.0364869853813945,0.122140517397549,0.694271017611724
"19",0.174079609976417,0.492533130146692,0.186429834600869,0.146957425276022
"20",0.0536367590501647,0.5298946802079,0.307698203654823,0.108770357087112
"21",0.0164652806434566,0.132279983577275,0.683002669133361,0.168252066645907
"22",0.0258226921130952,0.0379590236169716,0.178042899337452,0.758175384932481
"23",0.0386028699674733,0.0499502227106834,0.547965526109328,0.363481381212515
"24",0.211202250391484,0.22813525317221,0.138189722552327,0.422472773883979
"25",0.0925368781283921,0.0324756245456687,0.470442437615798,0.404545059710141
"26",0.2210078319204,0.110268852482066,0.152668120147113,0.516055195450421
"27",0.0977034308893716,0.132392951161473,0.159980387984632,0.609923229964524
"28",0.146399962093776,0.051655305106028,0.150213496803701,0.651731235996496
"29",0.138621875415825,0.137686545005786,0.341782903859435,0.381908675718955
"30",0.227208888797503,0.148669094779403,0.393006287521543,0.231115728901551
"31",0.237323332767241,0.563429360230657,0.0400191743731916,0.15922813262891
"32",0.031532660866597,0.521906156279248,0.242088795821373,0.204472387032782
"33",0.253048530462288,0.0961958564123851,0.156540815160585,0.494214797964742
"34",0.0717179405746351,0.02006881984626,0.858962771278681,0.0492504683004242
"35",0.145762227871912,0.161998811422618,0.0430879972848103,0.64915096342066
"36",0.552056187136394,0.220101975596225,0.105922832989367,0.121919004278015
"37",0.122083455626225,0.324179031154146,0.358406957160709,0.19533055605892
"38",0.370343706374013,0.213133977276239,0.277567665344035,0.138954651005713
"39",0.485818180281644,0.262329581811863,0.202889856696354,0.0489623812101397
"40",0.860545173946751,0.0382378151412807,0.06780744775341,0.0334095631585585
"41",0.658061324798483,0.125290721649035,0.143355186882641,0.0732927666698401
"42",0.0450066286430938,0.24813760285676,0.654131165011094,0.0527246034890522
"43",0.036795271766104,0.582217819083857,0.272415974114464,0.108570935035575
"44",0.408859003351918,0.247195680355881,0.181834971806365,0.162110344485836
"45",0.23960419138886,0.190153833204111,0.461651026283663,0.108590949123367
"46",0.493371375591839,0.0632014442449784,0.303122675207372,0.14030450495581
"47",0.0244163989765262,0.507931187248017,0.439029241010872,0.0286231727645856
"48",0.183080775409393,0.508739035234624,0.266569980832392,0.0416102085235912
"49",0.417652014398624,0.0629532255460506,0.16940395269538,0.349990807359946
"50",0.616269034878689,0.102760531428892,0.200847192736935,0.0801232409554832
"51",0.0367504434430286,0.328611851946805,0.57523313077823,0.0594045738319358
"52",0.213013242330053,0.295470137905951,0.248640002791234,0.242876616972762
"53",0.851591234838035,0.0413330615730873,0.0687740864881875,0.03830161710069
"54",0.2596366094952,0.0941917193302243,0.260264145821997,0.385907525352579
"55",0.432090936784088,0.250284095457104,0.0950511196315641,0.222573848127244
"56",0.312568497762646,0.0987669627657042,0.119286140943199,0.46937839852845
"57",0.128225354980074,0.068516035710338,0.5893303354444,0.213928273865188
"58",0.34168537974861,0.0854909420493526,0.345400482796432,0.227423195405605
"59",0.144434269221827,0.0678415402364615,0.187515487008293,0.600208703533419
"60",0.560893074914728,0.01044957958039,0.379974952000814,0.048682393504068
"61",0.285184961776449,0.0426246161931142,0.0652996710250948,0.606890751005342
"62",0.0583446578062242,0.0452505424495288,0.19543744271186,0.700967357032387
"63",0.198699146022468,0.151039981095624,0.28532594836691,0.364934924514997
"64",0.0789048850988844,0.14534029922695,0.108689425619155,0.66706539005501
"65",0.324976780693876,0.226036757582091,0.0321727997706837,0.41681366195335
"66",0.156715554770356,0.201828623466239,0.074789841281906,0.566665980481499
"67",0.0534811922485496,0.117288097475078,0.362682754585107,0.466547955691265
"68",0.341385994067038,0.131077086319461,0.0363675913420824,0.491169328271418
"69",0.0747947184754099,0.0600494220733023,0.732040103893615,0.133115755557673
"70",0.0777060191798671,0.0721177978859645,0.360228624027314,0.489947558906855
"71",0.349431309022742,0.29433388890461,0.243009855464405,0.113224946608243
"72",0.101491390298801,0.408420994971104,0.396233701275134,0.093853913454961
"73",0.708770030503816,0.164147675913436,0.0782405244938036,0.0488417690889439
"74",0.112056015713842,0.517941697426132,0.254648783462387,0.115353503397639
"75",0.299170256699153,0.468691401574077,0.157337326347498,0.0748010153792719
"76",0.254570278280978,0.187086564970041,0.366756384910754,0.191586771838227
"77",0.209580473980664,0.594464841256857,0.132698369438891,0.0632563153235884
"78",0.229572034207321,0.28413493061098,0.168669565035093,0.317623470146606
"79",0.31704466635626,0.155171908124694,0.0888721332148,0.438911292304245
"80",0.375384995897824,0.0532045307637908,0.171328911970099,0.400081561368286
"81",0.0265952358696835,0.697313315914064,0.0853534128510388,0.190738035365213
"82",0.33490962205865,0.221127782888175,0.0393592166150451,0.404603378438131
"83",0.0529623018700281,0.0337966735507383,0.726166401862948,0.187074622716286
"84",0.189107882772507,0.314564477724206,0.141400600980326,0.354927038522962
"85",0.326285935420632,0.204659345096881,0.183464900754727,0.28558981872776
"86",0.0737105037469078,0.349466413796494,0.441362661479501,0.135460420977097
"87",0.0173355484442409,0.70159766014993,0.162555197095786,0.118511594310043
"88",0.290666299759209,0.10221951207468,0.312800622043093,0.294313566123017
"89",0.0891610361290761,0.178406925017464,0.430312812371397,0.302119226482063
"90",0.516895277904027,0.103494826385074,0.0244030601939937,0.355206835516905
"91",0.26636130483544,0.220826804470969,0.134980509349387,0.377831381344204
"92",0.0550540079936472,0.555237560682219,0.210420236957874,0.179288194366259
"93",0.507754710086035,0.0749415281231788,0.15562627992252,0.261677481868267
"94",0.341089104695117,0.143115582628959,0.417794115711974,0.0980011969639503
"95",0.36600319040802,0.203276363533873,0.332929832558761,0.0977906134993453
"96",0.162571921899549,0.0542067524928748,0.433075965831016,0.35014535977656
"97",0.267260853249641,0.422798602561961,0.153699234315714,0.156241309872685
"98",0.0190059953303877,0.114073305686076,0.747728624477993,0.119192074505543
"99",0.392529689335125,0.18401120201044,0.294525647937656,0.128933460716779
"100",0.16218971177212,0.546309233857571,0.149906354874944,0.141594699495365
"101",0.172655210344579,0.506140330035965,0.0779125344396504,0.243291925179806
"102",0.338505327758477,0.351920434945539,0.123222128361544,0.18635210893444
"103",0.173460486256047,0.121809354825362,0.674499779051761,0.0302303798668299
"104",0.151800728137116,0.183610869414358,0.457701318154046,0.20688708429448
"105",0.129851996657088,0.353420264613626,0.0707788510248287,0.445948887704457
"106",0.839807596157744,0.0801629249898168,0.0274465118284726,0.0525829670239669
"107",0.107255386353333,0.360213041707548,0.187824109701666,0.344707462237453
"108",0.494451683021962,0.130730652873949,0.0787122933509052,0.296105370753184
"109",0.226452111996662,0.653159874863271,0.0735545966386913,0.0468334165013758
"110",0.479428811948342,0.0371286149816926,0.146330437472349,0.337112135597617
"111",0.29422119209107,0.258002528198924,0.231586101023304,0.216190178686702
"112",0.226489587070924,0.507140348659029,0.137350288233164,0.129019776036883
"113",0.107876434079617,0.416065218287769,0.153095488189105,0.322962859443509
"114",0.0677178002672703,0.40137031525587,0.326676307468588,0.204235577008272
"115",0.0352708950824382,0.180337531688827,0.0123743924653445,0.772017180763391
"116",0.0278293903050336,0.194891996107519,0.178352770147081,0.598925843440367
"117",0.42878226800309,0.236789320999574,0.0664849258612048,0.267943485136131
"118",0.0997784532680264,0.157240482296677,0.0926415120206062,0.65033955241469
"119",0.366361774097287,0.542288705695103,0.00928635475279284,0.082063165454817
"120",0.134616906998937,0.707909629127735,0.0545714672117886,0.10290199666154
"121",0.120282145963762,0.473157229211461,0.10339125189426,0.303169372930516
"122",0.171872168848009,0.476768904241967,0.139936581258566,0.211422345651457
"123",0.172086942705821,0.311020925393152,0.0787151731100863,0.438176958790941
"124",0.0691377421330277,0.040433765136522,0.156805056243676,0.733623436486775
"125",0.046130849348671,0.173573651226784,0.0727412872789262,0.707554212145619
"126",0.0177953267294604,0.0774871069278605,0.0661290075383542,0.838588558804325
"127",0.0697064008329326,0.0300391219619147,0.0365544068263642,0.863700070378788
"128",0.0846013569108515,0.0231252873257886,0.0656293931609026,0.826643962602457
"129",0.363211941937258,0.0732458238858135,0.104079080819017,0.459463153357912
"130",0.247348641829305,0.0457663112041705,0.668289852766187,0.0385951942003373
"131",0.176524705982397,0.520996163350694,0.0348221604434704,0.267656970223438
"132",0.316583837477831,0.114143505276804,0.394615640107014,0.174657017138351
"133",0.11718446510373,0.555727731618545,0.192108220302878,0.134979582974846
"134",0.0473565473162816,0.544692353113509,0.353534913069657,0.054416186500553
"135",0.210258888643893,0.640500684947637,0.0655781313795927,0.0836622950288779
"136",0.0379832404570736,0.305946944458697,0.148244698308842,0.507825116775388
"137",0.127375598640403,0.204246917224077,0.076839852813848,0.591537631321672
"138",0.0881138075539467,0.200320237602834,0.32721328073538,0.384352674107839
"139",0.11677726069375,0.0553323293901376,0.398186439609865,0.429703970306247
"140",0.243941834774567,0.0506560995207611,0.0603907724485029,0.645011293256169
"141",0.0231646814815484,0.36342050874114,0.419699011497723,0.193715798279588
"142",0.374880358144198,0.0962713938904796,0.0364250402865276,0.492423207678794
"143",0.156892680964143,0.111587804282311,0.308084054984822,0.423435459768724
"144",0.328689199857714,0.187949798931407,0.0922666479141266,0.391094353296752
"145",0.0483027024686017,0.0958757354850686,0.278506647108047,0.577314914938283
"146",0.192211313361701,0.489118381845092,0.0728394293732424,0.245830875419965
"147",0.0557324908792756,0.0517478351778383,0.534983265177584,0.357536408765302
"148",0.405244328348926,0.209242466268141,0.085566848196841,0.299946357186093
"149",0.249301489034503,0.21442658390035,0.131199431938761,0.405072495126386
"150",0.085647308658437,0.338662897654278,0.461301197538933,0.114388596148351
"151",0.259121368993038,0.395306543258447,0.173125259384505,0.17244682836401
"152",0.235031702946767,0.320497634163291,0.365044325102863,0.0794263377870787
"153",0.201425000487565,0.330393668756028,0.258598095718224,0.209583235038182
"154",0.0846073958398838,0.159209996021506,0.721228849177385,0.034953758961225
"155",0.0369328714050486,0.113486733588652,0.64184047002824,0.20773992497806
"156",0.0410419004037313,0.238482956233105,0.650358142042115,0.0701170013210488
"157",0.110078826984789,0.368704877188946,0.133982214767565,0.3872340810587
"158",0.244239353716306,0.224044543256484,0.157851718878549,0.373864384148661
"159",0.0950834254846694,0.536892535163142,0.169701395668627,0.198322643683561
"160",0.0428806077906723,0.0844473099578519,0.716718322370808,0.155953759880668
"161",0.562005244640864,0.242397193129505,0.0994537819639836,0.0961437802656482
"162",0.0130954053606735,0.724823348074392,0.0908889036737684,0.171192342891166
"163",0.512630549588013,0.0978373927349905,0.159082731872938,0.230449325804059
"164",0.0562835665022661,0.0657949447596485,0.453353762587934,0.424567726150152
"165",0.564417206682341,0.061984328595869,0.246923616065976,0.126674848655814
"166",0.0611170151495437,0.125033696853196,0.0942365547801636,0.719612733217097
"167",0.21867322838375,0.130911726069314,0.0661902404621604,0.584224805084775
"168",0.74269841323685,0.0971264203661834,0.088255380180981,0.0719197862159853
"169",0.370239418077401,0.524127636687714,0.0645732358681249,0.0410597093667605
