"Ch1","Ch2","Ch3","Ch4"
0.259268414568492,0.491776089198149,0.131023757569549,0.11793173866381
0.167466497242659,0.32097145349644,0.0400394405131821,0.471522608747719
0.342317758373931,0.182780054613033,0.137484013197454,0.337418173815582
0.356756272644808,0.165133825379223,0.080848229115736,0.397261672860233
0.274457881367664,0.297570221387549,0.268155477904097,0.15981641934069
0.557742181587407,0.1892673596588,0.0409713047652185,0.212019153988575
0.233706582122652,0.518939155095677,0.0213137660234639,0.226040496758207
0.535237924775161,0.0709605198790028,0.0658796797944626,0.327921875551374
0.0709609905290957,0.519638829293007,0.0707917294121573,0.33860845076574
0.194465765686553,0.347477811672181,0.0558814845252474,0.402174938116019
0.213424990192706,0.297655973810995,0.185919914865966,0.302999121130333
0.0778118104673042,0.180796239669421,0.497505792755934,0.24388615710734
0.0737814829139491,0.114823901453757,0.419234195247413,0.392160420384881
0.181248275546877,0.258927125563347,0.0930115190779457,0.46681307981183
0.125441466268483,0.592796500408553,0.0574864419974087,0.224275591325555
0.188526058669718,0.164423605717953,0.142475186508546,0.504575149103783
0.134565045929916,0.314935723301003,0.08827813928228,0.462221091486801
0.131970390863635,0.596615307578658,0.0527216083661048,0.218692693191603
0.454197553581976,0.40772843996699,0.0359269806131277,0.102147025837906
0.489805281315957,0.176909130987764,0.0786749542459371,0.254610633450342
0.0590691250163546,0.463963452315275,0.210871428083197,0.266095994585174
0.217252698212202,0.482884259539752,0.162558737460614,0.137304304787432
0.0563414993843231,0.538605860096101,0.118470757220925,0.286581883298651
0.179329097743161,0.0917338481235101,0.446956107704223,0.281980946429106
0.163743509459238,0.240396312416094,0.370429266051958,0.225430912072709
0.319645327289865,0.188483381331387,0.33998907480369,0.151882216575058
0.123305451896621,0.209710933418442,0.419503060684447,0.24748055400049
0.053955272473853,0.473295795215067,0.18035449008985,0.29239444222123
0.51293907255927,0.155805348903591,0.0642863629466533,0.266969215590486
0.11495464705399,0.335999433566288,0.28903476627659,0.260011153103132
0.099216822622375,0.313300998352187,0.114338502514651,0.473143676510787
0.295341881042555,0.147076295006948,0.187031664059717,0.37055015989078
0.479151387418841,0.0715420884728282,0.1167431468811,0.33256337722723
0.404667711786017,0.241852968074826,0.0648842702358174,0.28859504990334
0.350803659402295,0.191838479241709,0.145667854095681,0.311690007260314
0.347674386248054,0.0485525844253275,0.216236152204166,0.387536877122453
0.0604858865602772,0.192017931764669,0.463261867246387,0.284234314428667
0.255087163985978,0.0860877657970089,0.095561615202653,0.56326345501436
0.0833659658551076,0.124030587451692,0.327635000169169,0.464968446524032
0.52033399357196,0.0709947188815933,0.17890964909649,0.229761638449957
0.447806095611484,0.131813180535121,0.0492105171600347,0.37117020669336
0.072803165472009,0.231032777918154,0.378515971934767,0.31764808467507
0.0965857046338238,0.19504520612629,0.273282767347233,0.435086321892653
0.157815710823809,0.190809231900954,0.158977287240303,0.492397770034934
0.395923907621958,0.242202621790084,0.0931612064504212,0.268712264137536
0.0467970924619503,0.539468249207455,0.0558673949657898,0.357867263364805
0.0441265787487986,0.516462581814982,0.29126112695295,0.14814971248327
0.0545875041405928,0.665715178550461,0.0435971199653707,0.236100197343576
0.441486067942917,0.0808196007913921,0.294043589520422,0.183650741745269
0.0161659539523916,0.746518738600598,0.0505153465587178,0.186799960888292
0.267745947111004,0.108174393138585,0.305508803451106,0.318570856299304
0.555720453358902,0.141385786636324,0.0887332020040699,0.214160558000704
0.067041095983623,0.304109651524261,0.29985436971186,0.328994882780257
0.175120313098039,0.285099506015885,0.106244588452278,0.433535592433799
0.11761773790181,0.142137258560697,0.229374650874561,0.510870352662931
0.266726732257057,0.601690657893521,0.0405386837336522,0.0910439261157691
0.115533461774894,0.341952343158034,0.214168179001888,0.328346016065184
