"Ch1","Ch2","Ch3","Ch4"
0.209944102035446,0.302976228748379,0.0947011679711613,0.392378501245014
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.0982850018635596,0.189250087948262,0.435192172480332,0.277272737707846
0.244054500115909,0.325315540796747,0.085117880258885,0.345512078828459
0.0769751268995357,0.250759188258457,0.347240049132121,0.325025635709887
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.10314284262121,0.39273516764261,0.263500933783842,0.240621055952338
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.109977402144404,0.241210189433745,0.407000330210632,0.24181207821122
0.070176738684014,0.396888144119323,0.218536676555089,0.314398440641574
0.10314284262121,0.39273516764261,0.263500933783842,0.240621055952338
0.162475809617496,0.18209691824752,0.258946518557814,0.39648075357717
0.10314284262121,0.39273516764261,0.263500933783842,0.240621055952338
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.244054500115909,0.325315540796747,0.085117880258885,0.345512078828459
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.10314284262121,0.39273516764261,0.263500933783842,0.240621055952338
0.10314284262121,0.39273516764261,0.263500933783842,0.240621055952338
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.109977402144404,0.241210189433745,0.407000330210632,0.24181207821122
0.255545112315242,0.387997495960603,0.074490182477215,0.28196720924694
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.0982850018635596,0.189250087948262,0.435192172480332,0.277272737707846
0.0769751268995357,0.250759188258457,0.347240049132121,0.325025635709887
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.244054500115909,0.325315540796747,0.085117880258885,0.345512078828459
0.209944102035446,0.302976228748379,0.0947011679711613,0.392378501245014
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.0982850018635596,0.189250087948262,0.435192172480332,0.277272737707846
0.109977402144404,0.241210189433745,0.407000330210632,0.24181207821122
0.223341059772117,0.367127403559097,0.0842010891351355,0.32533044753365
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.109977402144404,0.241210189433745,0.407000330210632,0.24181207821122
0.244054500115909,0.325315540796747,0.085117880258885,0.345512078828459
0.302941445855112,0.115048005409185,0.301046607894981,0.280963940840722
0.0982850018635596,0.189250087948262,0.435192172480332,0.277272737707846
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.070176738684014,0.396888144119323,0.218536676555089,0.314398440641574
0.244054500115909,0.325315540796747,0.085117880258885,0.345512078828459
0.453062142750428,0.204636113449335,0.0985247704561377,0.2437769733441
0.453062142750428,0.204636113449335,0.0985247704561377,0.2437769733441
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
0.453062142750428,0.204636113449335,0.0985247704561377,0.2437769733441
0.480235309896316,0.12494247092883,0.151282951433242,0.243539267741613
