"Ch1","Ch2","Ch3","Ch4"
0.211923723010369,0.0997736669945492,0.172334968484483,0.515967641510598
0.585016494760795,0.0427759460992196,0.0138775365385098,0.358330022601476
0.0410068508241121,0.325329018373666,0.22914291796683,0.404521212835392
0.387218288417324,0.170041172857733,0.132771898123621,0.309968640601323
0.0677675371802813,0.391899962419014,0.0670660777644812,0.473266422636224
0.305454914441183,0.277550313636545,0.0327380900056502,0.384256681916621
0.431042685018221,0.0789145393264103,0.0750184476367356,0.415024328018633
0.0641067893247366,0.252527594852037,0.0466413454679493,0.636724270355277
0.330241833662659,0.350674214165007,0.0282822485788277,0.290801703593506
0.226544143218729,0.141573662916537,0.0395605288368637,0.59232166502787
0.397960725455429,0.066051855224688,0.135809284241814,0.400178135078069
0.0909789373346508,0.26039772570115,0.113910566536394,0.534712770427805
0.215987342996661,0.12373663603361,0.138781242534074,0.521494778435656
0.0537444433919226,0.226471886722272,0.0944379021216482,0.625345767764157
0.207914065824637,0.309430272199592,0.0187910906805326,0.463864571295239
0.0654554642815151,0.272400740052435,0.0318902712017047,0.630253524464346
0.216584071352205,0.168055524983432,0.0486111335736464,0.566749270090717
0.127955338079237,0.040682859491486,0.229415978164284,0.601945824264993
0.0576788555548729,0.277148719362499,0.185737278413209,0.479435146669419
0.0764903616152028,0.296882976532855,0.335640889220956,0.290985772630986
0.411852625229259,0.145405995342588,0.0713285031230187,0.371412876305134
0.376261078079972,0.305220455770171,0.0363656567542632,0.282152809395595
0.0966758488399227,0.608822786883592,0.0418307795166539,0.252670584759831
0.204574054143347,0.254959894913189,0.135286002105038,0.405180048838426
0.123546939863176,0.343320676680912,0.352955957638754,0.180176425817157
0.117068062702993,0.146676003704004,0.150410137779679,0.585845795813324
0.0914585562677356,0.436046822499003,0.327886690332304,0.144607930900957
0.0882791195378851,0.360663252188383,0.158385953383131,0.392671674890601
0.197869332973941,0.266811947290539,0.356524519441562,0.178794200293959
0.156272778717855,0.119442131354333,0.166997834698181,0.557287255229631
0.230362913635039,0.259993158258942,0.179148617808383,0.330495310297636
0.205391736076073,0.0686960373398103,0.351117927746763,0.374794298837354
0.376173168371311,0.276247617202916,0.0795019330050252,0.268077281420748
0.620588502034319,0.0563947857851462,0.0369083653471748,0.286108346833359
0.251810206226214,0.353070627664472,0.0569326051963802,0.338186560912935
0.678449077883908,0.0618489095697261,0.0499128637249461,0.20978914882142
0.100429749401777,0.3129076779973,0.306454166833958,0.280208405766965
0.316252946391891,0.123964504434137,0.116351954037206,0.443430595136767
0.0818504182655737,0.240971410729177,0.315677918351269,0.361500252653981
0.132839730928429,0.0830467855352219,0.440381201432275,0.343732282104074
0.389584325554343,0.303602238655003,0.0747270324977004,0.232086403292954
0.385084184500264,0.177312421191153,0.030814862701491,0.406788531607092
0.0423470276339526,0.0867585546532747,0.541601769320221,0.329292648392552
0.218898392968456,0.107507734395332,0.373510581111033,0.300083291525179
0.355302979851858,0.134128367811389,0.124103771910234,0.386464880426518
0.129067713186255,0.356356453932688,0.245637025062795,0.268938807818262
0.101353950774409,0.316472033412778,0.179977403487092,0.402196612325722
0.135635760278144,0.323237837721427,0.0472204196141016,0.493905982386327
0.0909628979164614,0.458744422619228,0.221899241201776,0.228393438262534
0.111449771876709,0.113178267769742,0.1347309806117,0.640640979741849
0.308099969089086,0.0954512331378395,0.239055286201485,0.35739351157159
0.166702233078855,0.0807481780430967,0.180790535741625,0.571759053136423
0.347136673976818,0.227798069498238,0.0303912108074271,0.394674045717517
0.335881007363024,0.105008377908137,0.0449658332459843,0.514144781482854
0.175502746033058,0.40171474710641,0.117696640711244,0.305085866149288
0.141395459644342,0.0861653658844831,0.101402971763965,0.671036202707209
0.45558207611638,0.121160963871669,0.0495254868543117,0.373731473157639
0.197372762284558,0.419470455342486,0.29977228206615,0.0833845003068056
0.365126451452874,0.233208710793829,0.279131238583135,0.122533599170163
0.60666778665414,0.0248111583835015,0.325282929425269,0.0432381255370892
0.189540779167436,0.473077760552032,0.123789437973351,0.213592022307181
0.160295093750837,0.624445227150129,0.125126622925707,0.0901330561733273
0.249339385663754,0.129946484218799,0.425687480001448,0.195026650115999
0.0672360478687929,0.057992989729667,0.813933517932474,0.0608374444690661
0.424569632132189,0.177490694720882,0.356075630003894,0.0418640431430338
0.277583781311558,0.399042586261533,0.291873134783417,0.031500497643493
0.299741790203988,0.259156062247815,0.374461193341431,0.066640954206766
0.319207420071884,0.191031159070933,0.453210662389097,0.0365507584680865
0.148446453266647,0.199757311572505,0.211936150647199,0.439860084513649
0.277036183450598,0.620319903624997,0.0244024769657432,0.0782414359586619
0.0878208670125737,0.258703132807418,0.57640617347816,0.0770698267018486
0.0762381737807493,0.141574645096928,0.709020425746681,0.073166755375641
0.378850907043903,0.071788687434555,0.452227847881838,0.0971325576397046
0.0341855563725744,0.627907777762691,0.252316439501697,0.0855902263630382
0.197062614546668,0.405251484668426,0.154459251750649,0.243226649034258
0.0919450817867435,0.60542238337161,0.197231960710959,0.105400574130688
0.0813080261409965,0.348461943641387,0.304901135062254,0.265328895155363
0.111445416609818,0.426796380475025,0.239698788961443,0.222059413953714
0.0290933041287331,0.550567773071792,0.293280889740952,0.127058033058523
0.0734172005566053,0.091915759935249,0.465988624167837,0.368678415340308
0.175041561804943,0.0597026072545089,0.614485528218613,0.150770302721936
0.661219567682299,0.0562060800673303,0.032137772479371,0.250436579771
0.172508906801974,0.153192481192535,0.127919251654432,0.546379360351059
0.0752607004763413,0.44658584662781,0.291486866821433,0.186666586074416
0.629052881200056,0.0394965000831928,0.0477427565114717,0.28370786220528
0.191487322046266,0.167455128356783,0.126001736247858,0.515055813349094
0.132471555893506,0.0509602718651912,0.627478586183137,0.189089586058165
0.517241169018383,0.076270477708876,0.124819204574061,0.28166914869868
0.561133361178784,0.179051216511333,0.0793833302823607,0.180432092027522
0.408038949174737,0.0890690725817449,0.37053669360933,0.132355284634188
0.137231158736366,0.346277887336292,0.0837535419688731,0.432737411958468
0.179467147128054,0.0911377464455607,0.508455675730262,0.220939430696123
0.224747551426741,0.521376497470031,0.135325314902072,0.118550636201155
0.0421168865954029,0.479171060671187,0.307019216900975,0.171692835832436
0.234113910170622,0.170200729434452,0.467812561446116,0.12787279894881
0.106591986548381,0.216206561915299,0.490921175839705,0.186280275696616
0.282950517096789,0.432223758851053,0.0612183020833137,0.223607421968845
0.253642587618865,0.53319841347342,0.125992400075235,0.0871665988324798
0.116995406891874,0.323031589048634,0.149330296036634,0.410642708022857
0.234673841778463,0.485809620086595,0.134842194289774,0.144674343845168
0.217362976613692,0.136159664592061,0.311541578555273,0.334935780238974
0.170351267352198,0.257496843340938,0.387771141656942,0.184380747649922
0.086922490181441,0.380056253749145,0.0660657051381395,0.466955550931274
0.102751543029361,0.270501093570198,0.174580203757536,0.452167159642905
0.0741606739169312,0.716058507062763,0.0475130259300239,0.162267793090282
0.265461462204526,0.379791501787729,0.119699228032944,0.235047807974801
0.148042570496936,0.52352946392261,0.148455981551254,0.179971984029201
0.0346309804761476,0.628773318239932,0.123038770107805,0.213556931176116
0.307705348460114,0.131753694436385,0.235918912734925,0.324622044368577
