"Ch1","Ch2","Ch3","Ch4"
0.25120472322427,0.153574138524972,0.162316212152764,0.432904926097994
0.537797908675639,0.128960389441033,0.0863565363274914,0.246885165555837
0.0925244204481833,0.497010956431563,0.130744414808184,0.27972020831207
0.535563227953112,0.129561107346842,0.0868116057320731,0.248064058967973
0.0925665291340456,0.497029240482298,0.130517362358001,0.279886868025655
0.298862166651216,0.480009852141744,0.0712820604089113,0.149845920798129
0.523980264411908,0.130919862705929,0.0893848108068467,0.255715062075316
0.0930386914925517,0.494846180701853,0.13092436867538,0.281190759130215
0.298325661441861,0.480822026352415,0.0712191221764233,0.1496331900293
0.521528476750132,0.149901410514905,0.0870025628257036,0.24156754990926
0.459230977184311,0.123877174268212,0.221539611691331,0.195352236856146
0.097894221962419,0.472560867882224,0.135006322560276,0.294538587595081
0.194920123635971,0.14562063097763,0.200950735716962,0.458508509669438
0.0926433571744683,0.496673830658841,0.130583710075964,0.280099102090726
0.103910089720596,0.50210065955571,0.125445583183705,0.268543667539989
0.0928006288776462,0.49594718658676,0.130719207739229,0.280532976796364
0.394883360117655,0.145538216830377,0.118557842561431,0.341020580490537
0.101914673538367,0.0980278231112128,0.550157619723537,0.249899883626883
0.0550936177254958,0.356264883666659,0.440949302039321,0.147692196568525
0.111322042209701,0.412513212516635,0.145306990454,0.330857754819664
0.53754568808766,0.129281885640128,0.0863691882609523,0.24680323801126
0.160034346926159,0.220720019008767,0.168793813945517,0.450451820119557
0.22478755559389,0.503682276718874,0.0872328430068969,0.184297324680339
0.160177503679127,0.216136622458017,0.169437240807896,0.45424863305496
0.0552243956525409,0.356025621422612,0.441406196045641,0.147343786879206
0.181190005930677,0.145217665000098,0.17198719245958,0.501605136609645
0.0550144700969088,0.35586365379385,0.441686521522586,0.147435354586655
0.0927807682355085,0.4960383478277,0.130702258692636,0.280478625244155
0.364306956737261,0.111630803583159,0.362591373166609,0.161470866512972
0.181250157218976,0.145034888732231,0.171985717010294,0.501729237038498
0.180585637784125,0.147338052752252,0.171976654338102,0.500099655125522
0.181015986987815,0.144768119865222,0.173662232950279,0.500553660196685
0.418198578099029,0.264599347006596,0.0911541372422917,0.226047937652083
0.537797908675639,0.128960389441033,0.0863565363274914,0.246885165555837
0.116679575555183,0.501953159919333,0.121330914982753,0.260036349542732
0.537797908675639,0.128960389441033,0.0863565363274914,0.246885165555837
0.0832706233709491,0.47319028603439,0.200982074635786,0.242557015958874
0.181741350424305,0.144887659832899,0.171868079082384,0.501502910660412
0.0801411488947046,0.191755850778542,0.522985944022709,0.205117056304044
0.102118451654559,0.0980710203465824,0.549992339255344,0.249818188743515
0.53637659871533,0.13077441135533,0.0864265364885653,0.246422453440774
0.50820324301016,0.167793159530271,0.0872189051743128,0.236784692285257
0.101851411028399,0.0980519905220308,0.550196236336033,0.249900362113538
