"","Ch1","Ch2","Ch3","Ch4"
"1",0.194269415390598,0.241642084847602,0.31176510802828,0.25232339173352
"2",0.732609978571067,0.0514765451971672,0.0326055193449428,0.183307956886823
"3",0.0507897484414751,0.479118615328832,0.23208243497981,0.238009201249882
"4",0.186414863652266,0.340166856587963,0.309873408184131,0.16354487157564
"5",0.0684868821370081,0.519466333449416,0.175726036226061,0.236320748187514
"6",0.5259423695943,0.332867631440563,0.0449158877718287,0.0962741111933077
"7",0.482090668424345,0.141670539693021,0.128244592675459,0.247994199207176
"8",0.0578057517448414,0.426091177740769,0.0490044990865577,0.467098571427832
"9",0.499074638351453,0.315738395434432,0.0462503810134523,0.138936585200662
"10",0.305641741298209,0.304827525059862,0.130208641777631,0.259322091864298
"11",0.251518417992885,0.134009447046272,0.242003959882492,0.372468175078351
"12",0.149132045291161,0.353241069204706,0.27763726107553,0.219989624428602
"13",0.276520190480787,0.157051028349673,0.216594291442508,0.349834489727032
"14",0.104374755149474,0.465961188411098,0.213691813899746,0.215972242539683
"15",0.189567322691797,0.481610008506098,0.0188704015041778,0.309952267297927
"16",0.0754332705161269,0.556638907335825,0.0460340392485329,0.321893782899515
"17",0.381859272462678,0.161417564534715,0.0917200625124378,0.365003100490169
"18",0.16765532337729,0.024963393345888,0.608106978724851,0.199274304551971
"19",0.0524809189796219,0.662218722848922,0.178362594881243,0.106937763290213
"20",0.0380014775101421,0.332804086194456,0.199690137749838,0.429504298545564
"21",0.718809074357362,0.09877159773385,0.0618254749790975,0.120593852929691
"22",0.194890567564497,0.349295570870211,0.0293893638602207,0.426424497705071
"23",0.232213438401403,0.573333338791608,0.0529272609678319,0.141525961839157
"24",0.159299913376071,0.301055792152585,0.0839183379051362,0.455725956566208
"25",0.1204350997933,0.430797421107802,0.36176351094625,0.0870039681526483
"26",0.112105217339905,0.198570352306351,0.195066361227908,0.494258069125835
"27",0.0903156564316448,0.393833761163556,0.391682159084521,0.124168423320278
"28",0.0900737960007748,0.50637314994751,0.0892317994206607,0.314321254631054
"29",0.294186405332218,0.176287561147792,0.330020708446123,0.199505325073867
"30",0.185601642810854,0.132678778525956,0.212924164790819,0.468795413872371
"31",0.260537011673332,0.228418368220278,0.194187026006809,0.316857594099581
"32",0.099523983805795,0.0534660274861528,0.256561216201469,0.590448772506583
"33",0.434126662420973,0.214767423866053,0.107167761778543,0.243938151934431
"34",0.629305911207887,0.0771261859439555,0.0436116984091109,0.249956204439047
"35",0.12675871531511,0.518178775403835,0.0675932230460384,0.287469286235017
"36",0.852295646656724,0.0363473355492137,0.0224945333225946,0.0888624844714681
"37",0.0973144166166683,0.334841605078347,0.298043583109592,0.269800395195392
"38",0.260116203454383,0.101657617857419,0.155887906916189,0.48233827177201
"39",0.183739772458684,0.262130742009985,0.219486054396876,0.334643431134455
"40",0.125057920768698,0.076813196491322,0.619845828857881,0.178283053882099
"41",0.680069739936098,0.164826571638875,0.0597834210377394,0.0953202673872881
"42",0.317942856268676,0.350388352708419,0.0279042087256488,0.303764582297256
"43",0.0341789220861397,0.140325148898059,0.655816338188524,0.169679590827277
"44",0.184192228518603,0.148551149103081,0.472989217667749,0.194267404710568
"45",0.590648712086049,0.115668564955805,0.122233294567101,0.171449428391045
"46",0.291776476921194,0.376730084714369,0.170485599829363,0.161007838535073
"47",0.150589653534026,0.25428596380132,0.241309877182202,0.353814505482452
"48",0.158357312529669,0.501046856864676,0.0674711829782973,0.273124647627359
"49",0.159527217533439,0.506228548886374,0.181191102407893,0.153053131172294
"50",0.0917462775050128,0.170582818645101,0.181548340310661,0.556122563539226
"51",0.492400498287751,0.10815091987005,0.142403498507775,0.257045083334424
"52",0.163534500030609,0.0591514742096495,0.310677159751659,0.466636866008082
"53",0.392647913483397,0.207799622736356,0.049670634047137,0.349881829733109
"54",0.530667542544078,0.0855354523030147,0.0300865452904223,0.353710459862485
"55",0.240836467977879,0.432837933931262,0.188760193183505,0.137565404907354
"56",0.209153719746259,0.0797266203597789,0.155343537539984,0.555776122353978
"57",0.592165749588194,0.13888235380923,0.0372065268256379,0.231745369776937
"58",0.154810533101757,0.342822435056571,0.333644981756192,0.16872205008548
"59",0.1627868933882,0.157031887259722,0.131061799446776,0.549119419905302
"60",0.510294088086293,0.0346466718386714,0.340017844561281,0.115041395513755
"61",0.0311625306330367,0.295934326880298,0.0641444392041779,0.608758703282488
"62",0.203271361019908,0.424879397453344,0.0787061903231317,0.293143051203617
"63",0.151872665150394,0.130019761769631,0.334472650239433,0.383634922840542
"64",0.0644476142220801,0.0823892342561756,0.672572203117574,0.180590948404171
"65",0.276183753334969,0.262636170601979,0.333033652142852,0.128146423920199
"66",0.264394188847354,0.254225248337179,0.35006066075726,0.131319902058206
"67",0.239233924378222,0.447601435954803,0.175445442935364,0.137719196731611
"68",0.261450394119755,0.166822374320848,0.515759110131346,0.0559681214280507
"69",0.0680731026350822,0.0984883325903083,0.0870943368542757,0.746344227920334
"70",0.287258405885393,0.453710964500375,0.01816490834802,0.240865721266211
"71",0.0409006261883467,0.145810812109666,0.642815515531881,0.170473046170106
"72",0.0275693358830972,0.203601445732054,0.41477833309152,0.354050885293328
"73",0.479948568617984,0.0546865043082782,0.162928062295166,0.302436864778571
"74",0.0157809059791744,0.424482436845833,0.346632956932151,0.213103700242842
"75",0.0729677194367254,0.247258930020615,0.042044008454281,0.637729342088378
"76",0.0585280190068928,0.383773445312929,0.30461326027678,0.253085275403398
"77",0.10078960007823,0.327443525843238,0.300343162455868,0.271423711622664
"78",0.0417445163271236,0.341927884624136,0.268255923035715,0.348071676013026
"79",0.0223774606700245,0.644687055713625,0.243589987148027,0.0893454964683232
"80",0.0684310215807985,0.0706886703814589,0.379998286547157,0.480882021490585
"81",0.211569332212089,0.0309106443168467,0.609244775683891,0.148275247787173
"82",0.520371779013844,0.114616075800592,0.0442726248695091,0.320739520316055
"83",0.081062523252345,0.0764578094163658,0.0448281338225167,0.797651533508773
"84",0.111918410271036,0.396124620805349,0.354070786242388,0.137886182681227
"85",0.4039647810973,0.0501331364594982,0.0315906427312744,0.514311439711928
"86",0.185325845642233,0.101226922548466,0.243863871101355,0.469583360707946
"87",0.0708765111703425,0.041123066731321,0.599089099295547,0.28891132280279
"88",0.470435531686809,0.0887090669034308,0.177164311760389,0.263691089649372
"89",0.44917688135729,0.251629202607063,0.0701378445499014,0.229056071485746
"90",0.61461334841987,0.077439773857986,0.224267539898838,0.0836793378233062
"91",0.0656275454696397,0.220389899267331,0.031641374170947,0.682341181092083
"92",0.253262706665522,0.102760644603568,0.352560725650947,0.291415923079964
