"","Ch1","Ch2","Ch3","Ch4"
"1",0.155913783130832,0.0718773021209706,0.11108395390429,0.661124960843907
"2",0.461150383898197,0.0328110973186016,0.00942184498050544,0.496616673802696
"3",0.0318293512434654,0.25136806109205,0.158793578228726,0.558009009435759
"4",0.317990208752311,0.137251797941352,0.0954784194070918,0.449279573899245
"5",0.0499912376636706,0.28694035538932,0.0433205749586321,0.619747831988377
"6",0.238687753891315,0.21397070374382,0.0221561419606576,0.525185400404208
"7",0.328940723795077,0.0588805404523743,0.0501198365752394,0.56205889917731
"8",0.0431070803242034,0.169269651559948,0.0275761524430013,0.760047115672848
"9",0.272398608097083,0.287055607847272,0.0202625174501908,0.420283266605454
"10",0.156572144087471,0.0964919562812005,0.0238523524383484,0.72308354719298
"11",0.310847074899112,0.050525949838678,0.0924127724540548,0.546214202808155
"12",0.0652690879987481,0.185671618934506,0.0720699058226792,0.676989387244066
"13",0.155041975580414,0.0878361582173013,0.0876400874926274,0.669481778709657
"14",0.0367391540340351,0.152545130856765,0.056640690070471,0.754075025038728
"15",0.153734858377641,0.226468733454462,0.0120381907265777,0.607758217441319
"16",0.0441736579828518,0.183730890547066,0.0188805498339135,0.753214901636169
"17",0.150907694352613,0.115638414313834,0.029576549142428,0.703877342191125
"18",0.0893256887573866,0.0279888518347317,0.140852858140799,0.741832601267083
"19",0.0426908915598355,0.204311216077107,0.121201628225222,0.631796264137836
"20",0.076321653192236,0.293590237075705,0.303783296905557,0.326304812826502
"21",0.396522925064735,0.137809069990344,0.0615288505746497,0.404139154370272
"22",0.367112311739513,0.29418102864548,0.0318026509926285,0.306904008622378
"23",0.0932203348553389,0.593548567441304,0.036512396519982,0.276718701183375
"24",0.197578024865926,0.242898155120931,0.117957784139377,0.441566035873766
"25",0.124437962559335,0.347020478475482,0.32391207411705,0.204629484848133
"26",0.110375272707081,0.138089565942814,0.128390920364928,0.623144240985177
"27",0.0925610769886349,0.440398326337917,0.303565158547153,0.163475438126295
"28",0.0855179272664014,0.346862319847325,0.137708842890676,0.429910909995597
"29",0.200382612919749,0.267399205737899,0.32744116097744,0.204777020364912
"30",0.148727363720982,0.112251515512561,0.143715474932895,0.595305645833562
"31",0.226213391994147,0.251898640864391,0.158562619670956,0.363325347470506
"32",0.20292349649806,0.0668057067891347,0.31424737959774,0.416023417115065
"33",0.36721927990593,0.26713748380554,0.0702714762889235,0.295371759999606
"34",0.605903266030064,0.0534499759371776,0.0319316578298647,0.308715100202894
"35",0.243160113224004,0.337645658083119,0.0491776432821849,0.370016585410692
"36",0.667027222020593,0.0597426811746951,0.0436965775956894,0.229533519209023
"37",0.0992981484212491,0.30830965989821,0.275660297210211,0.31673189447033
"38",0.305736998344461,0.117647330659327,0.10149229417908,0.475123376817131
"39",0.0659278657630706,0.18568636078504,0.280244529075504,0.468141244376385
"40",0.105968606572992,0.0629170911298219,0.387320177451164,0.443794124846023
"41",0.343241891348958,0.255789414310792,0.0714460328487824,0.329522661491468
"42",0.31064337382777,0.135984036552963,0.0269680196440705,0.526404569975196
"43",0.0336320937882328,0.0653795853642986,0.478513182383275,0.422475138464193
